reviewId,rating,date,option,skinType,helpfulCount,hasPhoto,isRepurchase,content
36846079,5,"2025.02.08","쑥떡팩폼 120ml+15ml 추가증정","A03",5,false,true,"건조함없이 깨끗하게 씻겨요!!  n번때 구매템입니당!!ㅎ"
36833660,5,"2025.02.07","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"세안제로 사용하려고 샀는데 너무 만족해요 ! 재구매 의사 있습니당"
36821062,5,"2025.02.07","쑥떡팩폼 120ml+15ml 추가증정","A03",5,false,false,"쫀득한 텍스처로 피지를 깔끔히 제거해주고 진정 효과도 좋아요."
36820241,5,"2025.02.07","쑥떡팩폼 120ml+15ml 추가증정","A03",5,false,false,"쫀쫀한 제형이라 세정력도 좋고 피부가 진정되는 느낌이 들어요!"
36809871,5,"2025.02.07","쑥떡팩폼 120ml+15ml 추가증정","A06",0,false,true,"알칼리성이라 여드름 지성피부에 좋아서 잘 쓰는 중 인위적이지 않은 쑥향도 너무 좋구요 팩 용도로 사용하면 피지 정리도 잘돼요!"
36784263,5,"2025.02.06","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"팩 폼클렌져가 정말 좋네요 모공관리잘해주고 너무 당기지도않고 만족입니다"
36777359,5,"2025.02.06","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"얼굴에 기름을 싹 씻어주는 느낌 ㅋㅋㅋ 지성피부인데 세안 후에 놀랬어요"
36765941,4,"2025.02.05","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"매일 사용해도 괜찮을 줄 알았는데 바하성분때문에 매일 사용하기엔 살짝 자극적인 것 같아서 일주일에 3~4번만 사용하는게 좋을 것 같아요!"
36753746,5,"2025.02.05","","A03",0,false,true,"와 진짜 거품 쫀쫀하고 깨끗하게 세정해주는 느낌이라 너무 마음에 들어요 세안 후 건조함도 다른 제품보다 덜해서 꾸준히 사용할 예정입니다!"
36743084,5,"2025.02.04","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"엄마가클렌징폼 주문해달래서 해드림 특별한 말 없으신 거 보면 걍 무난한듯..?"
36741391,5,"2025.02.04","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"릴스에서 보고 구매해봤어요! 모공 케어까지 같이 된다고 하니 좋네용"
36688923,5,"2025.02.03","","A01",0,false,false,"팩폼으로도 잘쓰고 있고 데일리로도 잘 쓰고 있어요!!이거로 세안하면 뽀득뽀득한 느낌이라 개운해서 좋아요"
36619490,5,"2025.02.01","쑥떡팩폼 120ml+15ml 추가증정","A05",3,false,true,"뭔가 피부 노폐물 싸악 씻겨내려주는 쫀쫀한 느낌이 맘에들어요 팩으로 쓸수있는것두 완전 장점!"
36554285,5,"2025.01.31","쑥떡팩폼 120ml+15ml 추가증정","A01",0,false,false,"야무져 팩폼중에 제일 ㄱㅊ은듯 일단 튜브형태도 너무 좋고 진짜 쪼온뜩함"
36545815,5,"2025.01.30","쑥떡팩폼 120ml+15ml 추가증정","A01",0,false,false,"진짜 민감성 수부지다? 이거 무조건 쓰세요 공병이 몇통인지…"
36517729,5,"2025.01.29","쑥떡팩폼 120ml+15ml 추가증정","A01",1,false,false,"아 너무 좋아요 진짜 쑥냄새 은은하니 기분좋고 쫄깃함이 넘사임 클렌징만으로도 피지관리가 된다니 ,, 혁명입니다 아주 만족스러워요 대용량 내주세요"
36512222,5,"2025.01.29","쑥떡팩폼 120ml+15ml 추가증정","A01",6,false,false,"피지흡착!의 기능은 아직 크게 모르겠어요. 하지만 개운하고 뽀득하고 좋아용"
36504668,5,"2025.01.29","쑥떡팩폼 120ml+15ml 추가증정","A02",1,false,false,"복합성 언니가 사용하는데 너무너무 좋아서 또 샀다구 합니다 ㅎㅎ 피부도 좋아지는 것 같고 자극 없이 순한 편 이라고 해요!"
36481475,5,"2025.01.28","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"진짜 쑥떡 같은 제형이에요 팩 겸용이라 그런지 물로 헹궈낼 때 조금 미끌미끌합니다"
36453531,4,"2025.01.27","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"거품이 잘 나서 좋습니다. 쑥 향이 날 줄 알았는데 그런 건 아니었어요. 마무리감은 뽀득거리면서 마무리됩니다. 그래서 건성분들은 조금 건조하다고 느낄 수 있을 것 같아요."
36450316,5,"2025.01.27","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"쫀띡하고 거품 와글와글 나면서 세정되는 기분이라 좋아요 구성으로 받은 모공브러쉬는 자극적일꺼 같아서 사용 안하는 중"
36390489,5,"2025.01.26","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"재구매 템이에요! 믿고 씁니다,, 추천해요~ 덕분에 늘 잘 스고 있어요"
36376950,4,"2025.01.25","","A01",0,false,false,"블랙헤드는 절대 안 빠집니다. 그래도 사용감ㅇ 산뜻합니다."
36335460,4,"2025.01.24","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"확실히 세수하고 더 당기는 느낌은 있는데, 폼클렌징 자체가 쫀득쫀득 해서 세수가 깨끗하게 되는 느낌입니다. 입니."
36272258,5,"2025.01.21","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"유튜브 추천으로 구매해보았어요 얼굴에 물기가 아예 없어야해요 조금이라도 물기 있음 바로 거품이 됩니다"
36189998,5,"2025.01.19","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"거ㅏㅇ고보고 구매해봤는데 효과가 있었으면 좋겠어요🥲"
36180377,5,"2025.01.18","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"자극 전혀 어뵤고 완전 뽀득모득해요 완전 조아요❤❤너무 좋아요"
36152498,5,"2025.01.17","쑥떡팩폼 120ml+15ml 추가증정","A03",1,false,false,"세안용으로도 쓸 수 있고 팩으로도 쓸 스  있어서 완전 조아용 순해서 자극 없어유"
36150956,5,"2025.01.17","쑥떡팩폼 120ml+15ml 추가증정","A01",1,false,false,"딱 정착해버린 템... 지성분들 꼭 사세요 아주 꼼꼼히 클렌징되는 느낌이예요"
36122531,5,"2025.01.16","쑥떡팩폼 120ml+15ml 추가증정","A03",1,false,false,"지인 추천으로 주문 했는데 배송도 빠르고 상품이 좋아서 다음에 또 주문할게요"
36082566,5,"2025.01.15","쑥떡팩폼 120ml+15ml 추가증정","A02",6,false,false,"좋아여 팩이 굳지 않아서 언제 지워내야 할지 잘 모르겠긴 한데 좋은 것 같앙ㅎ"
36061297,5,"2025.01.14","","",4,false,false,"바하가 들어가서 데일리하게 각질 제거 하기 너무 좋고 뽀독뽀독하게 닦여서 지성분들 너무 좋아하실 겁니댱!! 증정으로 주는 브러시가 진짜 찐이에요…💚뮤조건 받으십쇼…🫶🏻"
36053438,5,"2025.01.14","쑥떡팩폼 120ml+15ml 추가증정","A01",0,false,false,"오 완존 굳 세정력도 좋고 얼굴 당김도 없고 오오ㅗ 맘에 들어염"
36045450,5,"2025.01.14","쑥떡팩폼 120ml+15ml 추가증정","A01",2,false,false,"깔끔하고 뽀득뽀득하게 세수가 됩니다. 바르는 것도 잘 발리고, 씻어낼 때 거품 만드는 것도 재밌어요!"
35991799,5,"2025.01.12","쑥떡팩폼 120ml+15ml 추가증정","A03",1,false,true,"저는 약산성폼이 안맞아서 약칼리성폼 쓰는데 그중에서 좋은것 같아요"
35984780,5,"2025.01.12","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"수부지 타이틀을 걸고 나와소 구매해봤어요 기름과피지는 많은데 강한걸 쓰니 좁쌀이 화농성으오 바뀌더라고요ㅠㅠ"
35953430,5,"2025.01.11","","A03",1,false,false,"떡솝같은 느낌이에요  거품도 잘나고 30-50초 정도 꼼꼼 세안해요"
35925083,5,"2025.01.11","","A02",2,false,false,"팩으로도 쓸수 있고 클렌징으로도 사용하니까 좋아요!! 확실히 모공관리에 좋습니다"
35879595,5,"2025.01.09","쑥떡팩폼 120ml+15ml 추가증정","A03",5,false,true,"팩으로도 쓸수있고 폼으로도 사용할수 있어서 좋아요  깨끗하게 씻기면서 건조하지 않아서 좋아요❤️"
35746385,5,"2025.01.06","쑥떡팩폼 120ml+15ml 추가증정","A03",11,false,true,"이거 몇 번째 쓰고 있는지 모를 만큼 전 너무 잘 쓰고 있어요 흑석 펌이어가지고 안에 있는 피지 나 이런 거 다 빼 가지는 느낌이에요 좋아요"
35693026,5,"2025.01.04","쑥떡팩폼 120ml+15ml 추가증정","",3,false,false,"아웅 좋아요 근데 한번짤때 많이 나와5ㅓ ㅜ 오래쓰지는 못해욤"
35673085,5,"2025.01.04","","A01",0,false,false,"향이...!향이 왜이럴까...향 빼고는 다 맘에 드는 폼클렌저입니다!진짜 쫀뜩쫀득한 질감이라 신기해오"
35594322,5,"2025.01.01","쑥떡팩폼 120ml+15ml 추가증정","A03",17,false,false,"촉촉하게 화장 지우는 용으로 딱이예용 간편하구 매일 써도 순해요"
35538595,5,"2024.12.30","쑥떡팩폼 120ml+15ml 추가증정","A03",13,false,false,"촉촉해져서 아주 좋습니다. 팩으로도 클렌징도 되서 더 조아요"
35309182,5,"2024.12.22","","A04",1,false,false,"굿 재구매했어요!!! 팩폼하는 날에는 한율 부들밤 섞어서하는데 더 좋아요 ㅋㅋ 한율 넘 좋다..."
35137910,5,"2024.12.16","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"팩이랑 클렌징을 한번에 해결 하고나면 피지가 쏙 빠지는 느낌 편해서 쾌적템으로 추천"
35066127,5,"2024.12.14","쑥떡팩폼 120ml+15ml 추가증정","A06",0,false,false,"거품도 잘나고 팩으로도 사용가능해서 좋아요 피지제거도 잘되서 잘 사용중이에요"
34991573,5,"2024.12.12","","A02",0,false,false,"추천받고 구입했어요!! 클렌징폼으로도 사용하고 팩으로도 쓸수있으니 일석이조네여"
34962427,5,"2024.12.11","","",0,false,false,"다쓰고  좋아서 세일할 때 다시 구매 했어요~ 순하고 좋네요 ~"
34911559,5,"2024.12.10","","A02",0,false,false,"쫀득쫀득한 제형에 거품이 풍성하게 나요. 팩폼이라는 이름에 걸맞"
34886808,5,"2024.12.09","","A03",0,false,false,"손에 조금만 짜서 물 묻ㅁ히면 거품 잘나요  그걸로 살살살 30초 정도 세안해주면 애기궁둥피부"
34811486,5,"2024.12.07","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,true,"몇 번째 구매 하는지 모르겠는데 팩 폼 입니다 피부에 있는 블랙헤드나 이런 것도 정말 시원하게 뽑아 주구요 보습 감도 있어서 안 땡겨요"
34798253,5,"2024.12.07","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,true,"전 약산성보다 약알칼리성 폼이 더 맞는데 앞으로 폼은 이걸로~^^"
34725728,5,"2024.12.05","쑥떡팩폼 120ml+15ml 추가증정","",1,false,false,"개좋음 개좋음 다쓰면 또 살거임 쑥향도 좋고 피지도 잘 잡아주는거같아요"
34661852,5,"2024.12.04","","A01",0,false,false,"뭔가 사용하고 나면 좋깅한데 생각보다 손은 안가요 ㅠ 그래도 비싼제품이라 꾸준히 쓰려고 합니당"
34648749,5,"2024.12.03","","A01",0,false,false,"약간 알갱이같은게 들어있어서 각질제거 되는 느낌도 들고 거품도 쫀쫀하게 잘 나는 편입니다! 약알칼리성이지만 너무 뽀득뽀득하게 마무리되지 않고 적당히 세정력이 좋은 느낌이라 만족해요!"
34441182,5,"2024.11.28","쑥떡팩폼 120ml+15ml 추가증정","A06",1,false,true,"한번써보고 정착한 클렌징폼인데요 한가지 단점이라면 가격...이에요.. 세일해도 비싸요ㅜㅜ  막 이게 좋다 저게 좋다 할만한 점은 없는데 세안하고 나서 건조하지 않고 순한 것 같은 느낌?"
34423944,5,"2024.11.28","","A02",1,false,false,"한율 쑥라인워낙 좋아하는데 이건진짜 생각보다좋아서 재구매합니다"
34393024,5,"2024.11.27","쑥떡팩폼 120ml+15ml 추가증정","A06",1,false,false,"제 인생 폼클! 향이 너무 좋아서 샘플 받아서 쓰다가 재재구매했습니다 가격이 단점이애요"
34381548,5,"2024.11.27","쑥떡팩폼 120ml+15ml 추가증정","A03",1,false,false,"이 제품은 제 인생 폼클렌징입니다 수부지 피부구요 향도 좋지만 트러블도 안나고 개운하게 클렌징이 되요"
34374648,5,"2024.11.26","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"팩 기능은 잘 모르겠고 건조하지 않게 클렌징 잘 되서 좋아요!"
34356433,5,"2024.11.26","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"하고나면 확실히 개운하고 얼굴이 좀 뽀독뽀독해져요 잘 사용하고있습니다"
34350464,3,"2024.11.26","","A02",0,false,false,"2통까지는 어찌저찌 다 쓰긴했는데 재구매는 안할듯~~ 피부상태가 더 나빠진다거나 더 좋아진다거나 그런거없이 그냥 일반폼클이랑 비슷한것같아요!"
34160534,5,"2024.11.19","","A06",0,false,false,"쫀득 쫀득 밤에 쓰면 말끔하게 지워줘서 좋아요 뽀득 뽀득합니다"
34143134,2,"2024.11.18","쑥떡팩폼 120ml+15ml 추가증정","A03",1,false,false,"적은 양을 사용해도 거품이 많이 나는게 유일한 장점입니다.  피지흡착? 모공청소? 는 별로 효과 없는것같아요.  가격도 2만원이라 가격이 아까웠습니다.."
33974703,4,"2024.11.13","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"향이 좋아서 자꾸 손이 갑니당 ㅎ0ㅎ 쑥향이 아주 제대로라 조아욘"
33962063,5,"2024.11.12","쑥떡팩폼 120ml+15ml 추가증정","A03",3,false,true,"자극없이 깨끗하게 씻기는 기분입니다!!  너무 좋아요!!"
33885185,5,"2024.11.10","","A02",0,false,false,"팩도 하고 클렌징도 할 수 있어서 좋아요. 진정하면서 보습도 챙기고 꿩 먹고 알 먹고"
33797997,5,"2024.11.07","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"정말 깨끗하게 세정되는 클렌징폼이에요. 팩으로 사용하다가 폼으로 씻겨내는데 얼굴에 물기가 있는 상태에서는 팩처럼 안발리고 바로 거품이 생겨요! 화장하고 이중세안으로 사용하기엔 무리고 선크림만 바른 날에 사용합니다!"
33772536,5,"2024.11.06","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"찐득거리는 제형의 폼클인제 괜찮은 제품인것같아요 팩처럼도 쓸수있고 좋네요"
33687980,5,"2024.11.04","쑥떡팩폼 120ml+15ml 추가증정","A03",6,false,false,"쑥떡이름답게 쫀뜩한 제형이에요! 바르고 2-3분뒤에 헹구면 피지 싹 씻겨나가용 그냥 폼클처럼 사용해도 거품낭낭하게ㅜ나와서 뽀득뽀득 잘씻깁니당"
33588691,5,"2024.11.01","","A04",0,false,false,"클렌징 하면서 팩을 할 수 있어 좋아요 하고 나면 피부가 맨들맨들 해집니다"
33518047,5,"2024.10.30","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"완전 딥 클렌징 하고 싶은날 날 잡아서 합니다 ㅎㅎ 하지만 거품이 아주 심하게 많이 나서 되도록이면 저녁에 사용하는 것을 추천합니다😅"
33503023,5,"2024.10.29","","A02",0,false,false,"향이 좋은 편이에여 민감성이라 꾸준히 써봅니다  거품잘 나구요 촉촉한 마무리감입니다"
33462221,5,"2024.10.28","","A03",0,false,false,"저는 살짝 자극감이 느껴지는거 같애요 턱드름이랑 화이트헤드 떔에 구매했는데 더 사용해봐야 알거 같아요!"
33459756,5,"2024.10.28","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"피지를 아주 쑥쑥 잡아줘서 클렌징이 너무 잘 돼요 이거 진짜 완전 좋으니까 꼭 1번 써 보세요"
33434748,5,"2024.10.27","","A02",0,false,false,"무난무난 나쁘지 않은 클렌징폼! 팩의 효과는 크게 기대하지 않는게 좋을 것 같어요 ㅋㅋ"
33306530,4,"2024.10.22","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"은은한 쑥향이 좋아요  완전 꾸덕한 제형이에요 !!  세정력 갠차나요 ㅎㅎ"
33270361,5,"2024.10.21","","A01",0,false,false,"약알칼리성이라 뽀드득하고 팩폼으로도 쓸 수 있어서 좋아여"
33131610,5,"2024.10.16","쑥떡팩폼 120ml+15ml 추가증정","A04",4,false,true,"가끔 약알칼리 써주고싶은날 쓰고있는데 아직 팩으로는 민감해서 클렌저로만 쓰고있어요 되게 개운하게 씻겨서 세정력이 되게 좋은게 느껴져요 건성은 격일이나 일주일에 몇번이 적당할것같고 복합성/지성한테 데일리로 추천할것같아요"
33028504,5,"2024.10.13","쑥떡팩폼 120ml+15ml 추가증정","A03",3,false,true,"한번 쓸때 몰랐는데  다쓰니 재구매 템이에요! 잘씻기고 촉촉해요"
33008055,5,"2024.10.13","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"진짜 쫀득 꾸덕한 찹쌀떡을 바르는 느낌이 있어요 거품도 잘나고 씻어내면 각질정돈되서 부드럽고 촉촉해져요"
32996173,5,"2024.10.12","","A03",0,false,false,"거품이 쫀득하고 미끌거림 그래서 씻어내는데  시간이 좀 걸림 팩한다고 생각하고 합니됴 ! 데일리론 귀찮은 폼클렌딩..  사용 후 촉촉하긴 합니당"
32988328,5,"2024.10.12","","A03",0,false,false,"한율 어린쑥 라인을 잘 써서 전에 나온 클렌징폼 썻는데 이번에 바뀐 건지 다른 거여서 놀랏지만 그래도 샀습니다 나쁘지않아요"
32976557,5,"2024.10.12","쑥떡팩폼 120ml+15ml 추가증정","A06",0,false,false,"쑥향이 진하게 나요 팩폼으로도 사용가능한데 귀찮아서 클렌징 폼으로 사용중이에요"
32963180,4,"2024.10.11","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"후기도 좋고 약알칼리 클렌징폼 찾다가 구입하게 되었어용 ㅋ"
32952571,4,"2024.10.11","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"가격 진짜 사악한데 쌤플온거 써보고 안살수가 없었어요  걍 뽀독뽀독 몬가 다지워지고 피자다뽑은느낌  너무좋아요 가격에서 별하나빼요 ㅋㅋ"
32913574,5,"2024.10.09","","A03",2,false,false,"유분/피지 제거에 넘 좋아용 ! 깔끔한 텍스처가 넘 내 스타일 !"
32900202,5,"2024.10.09","","A03",0,false,false,"쑥이라고 해서 진한 쑥 향이 나는게 아니라서 좋았고 세정력도 좋았어요"
32869218,5,"2024.10.08","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,true,"좋아요 좋아요 매번 이거 써요! 세일해서 쟁여뒀어요!ㅎㅎ"
32866971,5,"2024.10.08","","A03",0,false,false,"제 인생템 폼을 찾은 거 같애요 이게 흑착품이여서 그런 모공에 있는 피지나 아니면 유분기 이런 것도 잘 빼 주구요 그런데도 피부가 되게 촉촉하고 보송보송해서 너무 만족하고 있는 제품입니다"
32859098,5,"2024.10.08","","A03",0,false,false,"순하고 클렌징도 잘 돼요 진정에도 효과가잇는거같기도 아주 만족"
32855527,5,"2024.10.08","","A01",3,false,false,"지성인 저에게 딱인 지성용 클렌징폼 기름기를 쫙 없애고 싶으시면 추천해요"
32843154,5,"2024.10.07","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"제품 상세 페이지에 설명된 것과 동일합니다! 유용하게 잘 쓰고 있어요 ㅎㅎ"
32824504,5,"2024.10.07","쑥떡팩폼 120ml+15ml 추가증정","A01",0,false,false,"이거 팩같은 질감이 넘 좋아요 ㅎㅎ 갠적으로 쑥향도 좋고 알칼리성이라 저녁세안시 잘 쓰고있어요"
32800699,4,"2024.10.06","","A06",0,false,false,"쫀득쫀득하게 닦이는 신기한 폼.. 뽀득한 마무리감도 좋았어요"
32777773,5,"2024.10.05","","A03",0,false,false,"아주 잘 쓰고 있습니다~^^ 아주 잘 쓰고 있습니다~^^!!"
32558006,5,"2024.09.29","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"피지때문에 산 클렌징폼인데 팩으로도 쓸수 있어요 근데 생각보다 헤프게 써서 빨리 쓰게되요 ㅠㅠ"
32496235,5,"2024.09.26","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"자극도 없고 세정력도 좋아요! 듬뿍 발라서 팩처럼 사용하고 씻어내니까 확실히 피지가 새정되눈게 보여요!"
32488156,4,"2024.09.26","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"쑥향좋고 약알칼리인데도 자극적이지않고 괜찮아요!!!"
32486523,5,"2024.09.26","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"사실 눈에 띄는 큰 효과는 아직 모르겠어요. 세안은 잘되서 좋아요 ㅎㅎ"
32482906,5,"2024.09.26","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"건성인데 여름에 일주일에 한번정도 코나 피지분비많은곳에 팩처럼 하거나 클렌징하면 좋었습니다"
32412759,5,"2024.09.23","","A03",0,false,false,"저는 살짝 자극감이 느껴지는거 같애요 턱드름이랑 화이트헤드 떔에 구매했는데 더 사용해봐야 알거 같아요!"
32333588,5,"2024.09.20","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"매번 이거만 쓰고있어용 ㅎㅎ 자극없이 순해서 벌써 몇통째~ 세일할때마다 구매합니당"
32219520,5,"2024.09.16","쑥떡팩폼 120ml+15ml 추가증정","A03",1,false,true,"여름에 쓰기 짱짱 !! 향도 마음에 들고 쿨링감 대박이에요 완전만족"
32215820,5,"2024.09.16","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,true,"팩으로도 쓸 수 있고 폼으로도 쓸 수 있는데 클렌징 팩으로 사용할 때도 시간이 짧아서 너무 편해요"
32215352,5,"2024.09.16","쑥떡팩폼 120ml+15ml 추가증정","A02",1,false,true,"처음 딱 보면 100% 국내산 쑥을 갈아 넣어서 그런지 진짜 쑥떡 반죽 같아요. 쫀쫀한 제형이며 순하지만 세정력도 좋습니다.  세안 후 피부가 매끈하고 개운, 산뜻하게 마무리돼서 만족해요.  재구매 의사 있는 제품입니다."
32208360,5,"2024.09.16","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"음 약알칼리성 폼클렌징 중에 제일 괜찮은것 같습니다..ㅎㅎ"
32198997,5,"2024.09.16","쑥떡팩폼 120ml+15ml 추가증정","A03",5,false,false,"클렌징 정말 잘되는데 그만큼 자극도 있긴 해서 가끔 사용해요"
32191247,5,"2024.09.15","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"잘쓰고 있어요 흡착팩이라 또 팩도하고 클렌징도 동시에 사용하고 있어서 좋아요"
32182856,5,"2024.09.15","","A04",0,false,false,"샤워하면서 팩으로 올려두고 머리감은 후 씻어내면 좋아요 세정력도 괜찮은편입니다"
32180065,5,"2024.09.15","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"한율 클렌징폼 품절이라 못 사다가 구입했어요! 가격은 좀 있지만 진짜 클렌징이 잘 되서 만족스러워요"
32096369,5,"2024.09.12","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"쫀득한 떡처럼 꾸덕한 제형덕분에 내용물 짤때 낭비하지않는 느낌이에요 복합성인데 쓰고나서미끌거리거나 당김없고 깔끔하게 피부결 정돈된 느낌"
32046505,5,"2024.09.10","쑥떡팩폼 120ml+15ml 추가증정","A04",1,false,false,"개운한 사용감이라 더운 계절에 잘 사용했어요 피지관리 해주기에 좋고 데일리로 사용해도 자극적이지 않아 만족스러워요"
32020435,5,"2024.09.10","쑥떡팩폼 120ml+15ml 추가증정","",0,false,false,"완전 쫀덕쫀덕 하니 팩으로 하는게 더 좋은거 같아요 ~~~!"
32010815,5,"2024.09.09","쑥떡팩폼 120ml+15ml 추가증정","A04",0,false,false,"노폐물 싹 제거되는 느낌이에요 팩과 폼클렌징을 동시에 하니 간편하고 좋네요"
31983558,5,"2024.09.09","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,false,"피지를 아예 없어주는건 아니지만 그래도 세안후 개운히고 좋아요!"
31981018,5,"2024.09.09","쑥떡팩폼 120ml+15ml 추가증정","A02",0,false,false,"팩으로써도 좋고 폼으로쓰기도 좋아요 ♡  브러쉬 증정기획 다시 해주셨음 좋겠어용"
31906054,5,"2024.09.07","","A03",0,false,false,"이거 넘 좋아요ㅠㅠ샘플로 받은거 썼을때 너무 좋아서 본품으로 구매했네요"
31871232,5,"2024.09.05","쑥떡팩폼 120ml+15ml 추가증정","A03",0,false,true,"약산성폼이 안맞고 약알칼리성폼이 잘맞는데 이거 진짜 좋음"
31856676,5,"2024.09.05","","A03",0,false,false,"세일할때 써보고 싶어서 구매해봤어요~~!!ㅎㅎ잘쓸게욫"
31802167,5,"2024.09.04","","A01",1,false,false,"요즘 피부가 너무 안좋아서 구매했는데 팩으로 꾸준히 써보려구요"
31774325,5,"2024.09.03","쑥떡팩폼 120ml+15ml 추가증정","A03",12,false,true,"쑥 냄새 진짜 확나서 쑥 성분 의심할 필요가 없어요ㅋㅋㅋㅋ 최고"
31686444,3,"2024.09.01","쑥떡팩폼 120ml+15ml 추가증정","",8,false,false,"클렌징 효과는 미비합니다 폼클로 사용하려고구입하셨다면 크게 실망하게 될 것 입니다"
31681704,5,"2024.09.01","","A03",2,false,false,"유튜브에서 보고 구매했는데 세정력도 좋고 순해서 재구매했어요"
31662201,5,"2024.09.01","쑥떡팩폼 120ml+15ml 추가증정","A02",4,false,false,"요즘 매일 이걸로 팩 세안 하고있어요 짱좋음 향도 구수함 ㅎㅎ"
31656594,5,"2024.09.01","쑥떡팩폼 120ml+15ml 추가증정","A06",2,false,false,"쫀쫀한 제형이 마음에 들고 쑥향도 좋아요 ㅎㅎ 세정력도 좋습니다 😀"
31640113,4,"2024.08.31","쑥떡팩폼 120ml+15ml 추가증정","A07",4,false,false,"묽은 쑥떡과 같은 제형이라서 확실히 얼굴에 각질이나 피지가 흡착되는 듯한 느낌이 나요 ! 세정력도 좋고 사용감도 좋은데 확실히 약산성은 아니라 그런지 마무리감이 너무 뽀득한 감이 있긴 하더라구요 😅"
31606241,4,"2024.08.31","쑥떡팩폼 120ml+15ml 추가증정","A01",6,false,false,"유튜브에서 보고 구매했어요. 향도 질감도 진짜 쑥떡 같아요~ 무난하고 좋은 것 같아요. 다만 이 클렌징폼으로 팩을 하기에는 좀 어려울 것 같아요."
31587087,5,"2024.08.30","쑥떡팩폼 120ml+15ml 추가증정","A01",1,false,false,"최고예요 또 살게요 저랑 잘맞네요 촉촉 그잡채입니다 ㅎㅎㅎ"
31567276,5,"2024.08.30","쑥떡팩폼 120ml+15ml 추가증정","",2,false,true,"생각보다 편하게 잘 사용해줄 수 있어요  간간이 사용하고 있습니다"
31558489,5,"2024.08.30","쑥떡팩폼 120ml+15ml 추가증정","A02",1,false,false,"팩으로도 쓸수 있는 클렌징폼 클렌징도 잘되고 노폐물도 잘 빼쥬는듯!"
31555024,5,"2024.08.30","쑥떡팩폼 120ml+15ml 추가증정","A03",4,false,true,"팩으로도 폼으로도 쓸 수 있어서 더욱 좋습니다!! 아주 굿 ㅎ"
31554264,5,"2024.08.30","쑥떡팩폼 120ml+15ml 추가증정","A05",1,false,false,"아주 잘 쓰고 있습니다 할인할때 사는걸 추천드려요 베뤼굳ㄷ"
31517821,5,"2024.08.28","쑥떡팩폼 120ml+15ml 추가증정","",1,false,false,"확실히 다른 클렌징제품보다 두배는 개운해요. 마사지 하면서 피지제거도 하고 간단한 팩 효과도 있어서 좋아요. 단 자극이 좀 있어서 매일쓰긴 약간 부담스러웠어요. 다른 쑥 라인이랑 번갈아가며 쓰고 있어요."
31516266,5,"2024.08.28","쑥떡팩폼 120ml+15ml 추가증정","A03",3,false,false,"기름진 피부를 보송하게 만들어주네요 쑥떡갘은 느낌이라 더욱 좋아요"
